field2,_CLEANADDR,위도,경도
서울특별시 동대문구 신설동,서울특별시 동대문구 난계로 242 (신설동),37.57310327232243,127.02375949278539
서울특별시 성동구 행당동,서울특별시 성동구 고산자로 12 (성수동1가),37.54133677671983,127.03599613797972
서울특별시 중랑구 면목동,서울특별시 중랑구 동일로 465 (면목동),37.571975194056115,127.07983813420216
서울특별시 노원구 월계동,서울특별시 노원구 월계로 252 (월계동),37.624520979066745,127.0506686159791
서울특별시 도봉구 창동,서울특별시 도봉구 해등로 50 (창동),37.649647344696476,127.04657274428567
서울특별시 마포구 상암동,서울특별시 마포구 월드컵북로 502 (상암동),37.585056498774875,126.87987950586587
서울특별시 서대문구 연희동,서울특별시 서대문구 홍제천로 136 (연희동),37.57574001222276,126.92861656164824
서울특별시 성북구 장위동,서울특별시 성북구 장월로 160 (장위동),37.618370542812144,127.05229224926535
서울특별시 강동구 상일동,서울특별시 강동구 고덕로 81 (암사동),37.55494913724798,127.13449293026551
서울특별시 중랑구 면목동,서울특별시 중랑구 동일로 465 (면목동),37.571975194056115,127.07983813420216
서울특별시 양천구 신정동,서울특별시 양천구 목동남로 24 (신정동),37.507560745294064,126.86266335586296
서울특별시 마포구 성산동,서울특별시 마포구 성암로 28 (성산동),37.56915466916874,126.91325186929585
서울특별시 은평구 진관동,서울특별시 은평구 통일로 972 (진관동),37.62947787413156,126.92024964344711
서울특별시 마포구 대흥동,서울특별시 마포구 대흥로 175 (대흥동),37.55363971765181,126.94400007421935
서울특별시 강동구 강일동,서울특별시 강동구 고덕로 97 (암사동),37.554920540161895,127.13599314639319
서울특별시 강동구 상일동,서울특별시 강동구 고덕로 99 (암사동),37.55495407897623,127.13624668828213
서울특별시 강동구 천호동,서울특별시 강동구 구천면로 77 (천호동),37.544499237450324,127.11418679482219
서울특별시 은평구 대조동,서울특별시 은평구 통일로 767 (대조동),37.613554889530306,126.92675220508107
서울특별시 강서구 방화동,서울특별시 강서구 개화동로 203 (개화동),37.590798566132605,126.80339589035907
서울특별시 은평구 진관동,서울특별시 은평구 통일로 972 (진관동),37.62947787413156,126.92024964344711
서울특별시 강서구 가양동,서울특별시 강서구 허준로 139 (가양동),37.56487283080585,126.85471970960285
서울특별시 은평구 응암동,서울특별시 은평구 은평로 240 (응암동),37.60062870124418,126.93465095032415
서울특별시 은평구 구산동,서울특별시 은평구 서오릉로 165 (구산동),37.61224037388076,126.91504005710208
서울특별시 동작구 대방동,서울특별시 동작구 여의대방로 200 (대방동),37.50461629130922,126.92256440867891
서울특별시 강남구 일원동,서울특별시 강남구 영동대로 22 (일원동),37.49108403057606,127.07680893234674
서울특별시 영등포구 대림동,서울특별시 영등포구 도림천로 144 (문래동2가),37.511216886193196,126.89080568699679
서울특별시 강서구 방화동,서울특별시 강서구 개화동로 203 (개화동),37.590798566132605,126.80339589035907
서울특별시 은평구 녹번동,서울특별시 은평구 통일로 630 (녹번동),37.60283356764077,126.93597192533963
서울특별시 영등포구 당산동2가,서울특별시 영등포구 당산로 83 (당산동2가),37.52205794184338,126.89528683673608
서울특별시 금천구 가산동,서울특별시 금천구 디지털로 121 (가산동),37.476135184439194,126.88008863566445
서울특별시 관악구 신림동,서울특별시 관악구 난곡로 63 (신림동),37.46077890055758,126.91818502761123
서울특별시 서초구 우면동,서울특별시 서초구 태봉로 18 (우면동),37.46107272275108,127.02113080017958
서울특별시 성북구 정릉동,서울특별시 성북구 정릉로 305 (정릉동),37.60364907666953,127.01740801185873
서울특별시 영등포구 영등포동1가,서울특별시 영등포구 경인로 702 (문래동1가),37.51083956425186,126.89214689714728
서울특별시 영등포구 당산동,서울특별시 영등포구 버드나루로 112 (당산동),37.52829774005044,126.9083528202629
서울특별시 서초구 내곡동,서울특별시 서초구 헌릉로 7 (염곡동),37.46542983629732,127.04410565423802
서울특별시 동작구 대방동,서울특별시 동작구 여의대방로 200 (대방동),37.50461629130922,126.92256440867891
서울특별시 성동구 마장동,서울특별시 성동구 마장로 125 (상왕십리동),37.56810882710904,127.02397601109352
서울특별시 영등포구 도림동,서울특별시 영등포구 도신로 59 (도림동),37.506002013699096,126.89922084375685
서울특별시 서초구 우면동,서울특별시 서초구 태봉로 18 (우면동),37.46107272275108,127.02113080017958
서울특별시 성북구 장위동,서울특별시 성북구 돌곶이로 220 (장위동),37.6193479866584,127.0458477682093
서울특별시 도봉구 창동,서울특별시 도봉구 덕릉로 350 (창동),37.644627205228204,127.04707774249103
서울특별시 강남구 일원동,서울특별시 강남구 영동대로 22 (일원동),37.49108403057606,127.07680893234674
서울특별시 은평구 불광동,서울특별시 은평구 통일로 742 (불광동),37.611859230977615,126.92939273378158
서울특별시 중랑구 신내동,서울특별시 중랑구 신내로 208 (신내동),37.61694635655718,127.09315279570937
서울특별시 강동구 상일동,서울특별시 강동구 고덕로 81 (암사동),37.55494913724798,127.13449293026551
서울특별시 동대문구 답십리동,서울특별시 동대문구 황물로 90 (답십리동),37.570355072959984,127.05011798340571
서울특별시 중랑구 상봉동,서울특별시 중랑구 면목로 490 (상봉동),37.5956532949473,127.0860916075926
서울특별시 노원구 상계동,서울특별시 노원구 동일로 985 (공릉동),37.61805909008127,127.07520286932638
서울특별시 강북구 수유동,서울특별시 강북구 노해로 34 (수유동),37.63855275412205,127.02305811556847
서울특별시 동작구 상도동,서울특별시 동작구 상도로 15 (대방동),37.500089432624215,126.92222993391077
서울특별시 강서구 방화동,서울특별시 강서구 개화동로 203 (개화동),37.590798566132605,126.80339589035907
서울특별시 성북구 장위동,서울특별시 성북구 한천로 713 (장위동),37.620325347639756,127.05156622788343
서울특별시 성북구 장위동,서울특별시 성북구 돌곶이로 220 (장위동),37.6193479866584,127.0458477682093
서울특별시 마포구 대흥동,서울특별시 마포구 대흥로 175 (대흥동),37.55363971765181,126.94400007421935
서울특별시 구로구 항동,서울특별시 구로구 연동로 191-5 (항동),37.477761911819265,126.82233808534548
서울특별시 노원구 중계동,서울특별시 노원구 한글비석로 6 (하계동),37.63261771683621,127.06448274152899
서울특별시 성북구 길음동,서울특별시 성북구 길음로 10 (길음동),37.604382094572195,127.02388150536517
서울특별시 노원구 월계동,서울특별시 노원구 월계로 252 (월계동),37.624520979066745,127.0506686159791
서울특별시 영등포구 영등포동7가,서울특별시 영등포구 버드나루로 85 (영등포동7가),37.52574711330537,126.90885778938609
서울특별시 중랑구 신내동,서울특별시 중랑구 신내역로 160 (신내동),37.61675283467624,127.11145632510973
서울특별시 마포구 대흥동,서울특별시 마포구 대흥로 175 (대흥동),37.55363971765181,126.94400007421935
서울특별시 은평구 진관동,서울특별시 은평구 통일로 972 (진관동),37.62947787413156,126.92024964344711
서울특별시 구로구 개봉동,서울특별시 구로구 개봉로 19 (개봉동),37.48745394736018,126.85604473581057
서울특별시 서대문구 연희동,서울특별시 서대문구 홍제천로 136 (연희동),37.57574001222276,126.92861656164824
서울특별시 중랑구 신내동,서울특별시 중랑구 신내역로 160 (신내동),37.61675283467624,127.11145632510973
서울특별시 마포구 상수동,서울특별시 마포구 토정로 131 (상수동),37.545394169300216,126.92541476343274
서울특별시 마포구 대흥동,서울특별시 마포구 대흥로 175 (대흥동),37.55363971765181,126.94400007421935
서울특별시 은평구 진관동,서울특별시 은평구 통일로 972 (진관동),37.62947787413156,126.92024964344711
서울특별시 강남구 일원동,서울특별시 강남구 영동대로 22 (일원동),37.49108403057606,127.07680893234674
서울특별시 중구 만리동2가,서울특별시 중구 만리재로 175 (만리동2가),37.55216583867919,126.9627538039612
서울특별시 양천구 신정동,서울특별시 양천구 신정로 99 (신정동),37.50681951504001,126.83359386770528
서울특별시 중랑구 신내동,서울특별시 중랑구 신내역로 160 (신내동),37.61675283467624,127.11145632510973
서울특별시 강남구 일원동,서울특별시 강남구 영동대로 22 (일원동),37.49108403057606,127.07680893234674
서울특별시 강남구 세곡동,서울특별시 강남구 헌릉로 605 (세곡동),37.46539739507235,127.10511483448603
서울특별시 용산구 효창동,서울특별시 용산구 백범로 313 (효창동),37.539319806269646,126.9630964338392
서울특별시 강서구 염창동,서울특별시 강서구 공항대로 543 (염창동),37.550623667955946,126.86650338771275
서울특별시 구로구 개봉동,서울특별시 구로구 개봉로 19 (개봉동),37.48745394736018,126.85604473581057
서울특별시 중랑구 신내동,서울특별시 중랑구 신내역로 160 (신내동),37.61675283467624,127.11145632510973
서울특별시 구로구 구로동,서울특별시 구로구 구일로 52 (구로동),37.49116846469546,126.87517708660371
서울특별시 서대문구 남가좌동,서울특별시 서대문구 모래내로 151 (남가좌동),37.56988539341553,126.91781644148563
서울특별시 중구 만리동2가,서울특별시 중구 만리재로 175 (만리동2가),37.55216583867919,126.9627538039612
서울특별시 강서구 등촌동,서울특별시 강서구 공항대로 43 (공항동),37.56150853027385,126.81217393440332
서울특별시 마포구 성산동,서울특별시 마포구 성암로 28 (성산동),37.56915466916874,126.91325186929585
서울특별시 구로구 천왕동,서울특별시 구로구 오류로 30 (천왕동),37.48725387300969,126.84043948127754
서울특별시 구로구 천왕동,서울특별시 구로구 오리로 1102-4 (천왕동),37.48354588081343,126.84228438795317
서울특별시 구로구 개봉동,서울특별시 구로구 개봉로 19 (개봉동),37.48745394736018,126.85604473581057
서울특별시 강서구 등촌동,서울특별시 강서구 화곡로 109 (화곡동),37.54027885613608,126.83388173892325
서울특별시 서대문구 충정로3가,서울특별시 서대문구 충정로 7 (충정로3가),37.56009397659511,126.96229241403753
서울특별시 강서구 내발산동,서울특별시 강서구 강서로 47 (화곡동),37.531957299499304,126.84634080842085
서울특별시 강동구 명일동,서울특별시 강동구 양재대로 1568 (명일동),37.54539318630833,127.14320750414083
서울특별시 구로구 천왕동,서울특별시 구로구 오리로 1102-4 (천왕동),37.48354588081343,126.84228438795317
서울특별시 중구 만리동2가,서울특별시 중구 만리재로 175 (만리동2가),37.55216583867919,126.9627538039612
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 노원구 상계동,서울특별시 노원구 동일로 985 (공릉동),37.61805909008127,127.07520286932638
서울특별시 강동구 성내동,서울특별시 강동구 성내로 64 (성내동),37.527778332520974,127.1268934775765
서울특별시 강서구 등촌동,서울특별시 강서구 공항대로 59 (공항동),37.56136616711058,126.81396945378815
서울특별시 성동구 행당동,서울특별시 성동구 고산자로 12 (성수동1가),37.54133677671983,127.03599613797972
서울특별시 동작구 흑석동,서울특별시 동작구 서달로 90 (흑석동),37.49993598389189,126.96110787660672
서울특별시 강동구 고덕동,서울특별시 강동구 고덕로 333 (고덕동),37.55778061233526,127.16218573124277
서울특별시 노원구 상계동,서울특별시 노원구 동일로 985 (공릉동),37.61805909008127,127.07520286932638
서울특별시 강서구 방화동,서울특별시 강서구 개화동로 203 (개화동),37.590798566132605,126.80339589035907
서울특별시 은평구 진관동,서울특별시 은평구 통일로 972 (진관동),37.62947787413156,126.92024964344711
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 강서구 방화동,서울특별시 강서구 개화동로 203 (개화동),37.590798566132605,126.80339589035907
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 강서구 등촌동,서울특별시 강서구 공항대로 59 (공항동),37.56136616711058,126.81396945378815
서울특별시 구로구 항동,서울특별시 구로구 연동로 191-5 (항동),37.477761911819265,126.82233808534548
서울특별시 관악구 신림동,서울특별시 관악구 관천로 38 (신림동),37.48335374929428,126.92745807246881
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 강동구 상일동,서울특별시 강동구 고덕로 99 (암사동),37.55495407897623,127.13624668828213
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 중구 만리동2가,서울특별시 중구 만리재로 175 (만리동2가),37.55216583867919,126.9627538039612
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 강서구 염창동,서울특별시 강서구 공항대로 555 (염창동),37.54986520942475,126.8676261780111
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 강서구 방화동,서울특별시 강서구 개화동로 203 (개화동),37.590798566132605,126.80339589035907
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 구로구 구로동,서울특별시 구로구 가마산로 77 (구로동),37.48562303039433,126.87508686979213
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 강서구 화곡동,서울특별시 강서구 화곡로 176 (화곡동),37.541759939893595,126.8413642832551
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 구로구 항동,서울특별시 구로구 연동로 191-5 (항동),37.477761911819265,126.82233808534548
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 송파구 거여동,서울특별시 송파구 양산로 1 (거여동),37.489415965718514,127.1425568771457
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 송파구 장지동,서울특별시 송파구 송파대로 6 (장지동),37.47105803855977,127.12677097410241
서울특별시 은평구 응암동,서울특별시 은평구 응암로 142-21 (응암동),37.584384458204624,126.91576352242863
서울특별시 마포구 상암동,서울특별시 마포구 월드컵북로 502 (상암동),37.585056498774875,126.87987950586587
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 강동구 성내동,서울특별시 강동구 올림픽로 610 (성내동),37.53579313597631,127.12297244128588
서울특별시 구로구 개봉동,서울특별시 구로구 개봉로 19 (개봉동),37.48745394736018,126.85604473581057
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 송파구 거여동,서울특별시 송파구 양산로 1 (거여동),37.489415965718514,127.1425568771457
서울특별시 노원구 상계동,서울특별시 노원구 동일로 985 (공릉동),37.61805909008127,127.07520286932638
서울특별시 마포구 상암동,서울특별시 마포구 월드컵로 42 (서교동),37.55301521819002,126.9124241612651
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 동작구 사당동,서울특별시 동작구 사당로 22 (상도동),37.495111007802876,126.95689871793898
서울특별시 구로구 개봉동,서울특별시 구로구 개봉로 19 (개봉동),37.48745394736018,126.85604473581057
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 성북구 돈암동,서울특별시 성북구 성북로 3 (성북동1가),37.58862892241642,127.00552105551074
서울특별시 은평구 대조동,서울특별시 은평구 통일로 767 (대조동),37.613554889530306,126.92675220508107
서울특별시 강북구 미아동,서울특별시 강북구 솔샘로 174 (미아동),37.61821741336152,127.01081118973046
서울특별시 구로구 구로동,서울특별시 구로구 구일로 52 (구로동),37.49116846469546,126.87517708660371
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 금천구 가산동,서울특별시 금천구 디지털로 121 (가산동),37.476135184439194,126.88008863566445
서울특별시 중랑구 면목동,서울특별시 중랑구 동일로 465 (면목동),37.571975194056115,127.07983813420216
서울특별시 강동구 천호동,서울특별시 강동구 올림픽로 528 (성내동),37.52901235063415,127.1204394838837
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 종로구 숭인동,서울특별시 종로구 난계로 233 (숭인동),37.572603536328316,127.0230415053877
서울특별시 구로구 항동,서울특별시 구로구 연동로 191-5 (항동),37.477761911819265,126.82233808534548
서울특별시 강동구 고덕동,서울특별시 강동구 고덕로 333 (고덕동),37.55778061233526,127.16218573124277
서울특별시 광진구 자양동,서울특별시 광진구 아차산로 187 (화양동),37.54227106007187,127.06459144969696
서울특별시 강북구 미아동,서울특별시 강북구 솔샘로 159 (미아동),37.62200120100944,127.01117972873578
서울특별시 강남구 일원동,서울특별시 강남구 영동대로 22 (일원동),37.49108403057606,127.07680893234674
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 노원구 상계동,서울특별시 노원구 덕릉로 430 (상계동),37.64339134661999,127.05599837648181
서울특별시 중랑구 면목동,서울특별시 중랑구 동일로 465 (면목동),37.571975194056115,127.07983813420216
서울특별시 강서구 화곡동,서울특별시 강서구 월정로 82 (화곡동),37.526991227874746,126.84042143124294
서울특별시 노원구 상계동,서울특별시 노원구 노원로 532 (상계동),37.663606987450805,127.05867438952292
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 은평구 응암동,서울특별시 은평구 은평로 240 (응암동),37.60062870124418,126.93465095032415
서울특별시 광진구 화양동,서울특별시 광진구 동일로 30 (자양동),37.53573913205781,127.06075412993123
서울특별시 마포구 대흥동,서울특별시 마포구 대흥로 175 (대흥동),37.55363971765181,126.94400007421935
서울특별시 강동구 천호동,서울특별시 강동구 올림픽로 663 (천호동),37.540808004063564,127.1237770792713
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 노원구 하계동,서울특별시 노원구 공릉로 351 (하계동),37.63862304638156,127.0678913467934
서울특별시 양천구 신정동,서울특별시 양천구 목동남로 24 (신정동),37.507560745294064,126.86266335586296
서울특별시 중구 만리동2가,서울특별시 중구 만리재로 175 (만리동2가),37.55216583867919,126.9627538039612
서울특별시 송파구 가락동,서울특별시 송파구 송파대로 345 (가락동),37.49950477259019,127.11167297220254
서울특별시 금천구 가산동,서울특별시 금천구 디지털로 121 (가산동),37.476135184439194,126.88008863566445
서울특별시 노원구 상계동,서울특별시 노원구 덕릉로 430 (상계동),37.64339134661999,127.05599837648181
서울특별시 강남구 논현동,서울특별시 강남구 봉은사로 333 (논현동),37.510562622484144,127.04303625532903
서울특별시 강동구 천호동,서울특별시 강동구 천호대로 989 (천호동),37.53945527665753,127.12236831787462
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 강북구 미아동,서울특별시 강북구 삼양로 90 (미아동),37.61197083352534,127.02228287185314
서울특별시 강남구 일원동,서울특별시 강남구 영동대로 22 (일원동),37.49108403057606,127.07680893234674
서울특별시 관악구 봉천동,서울특별시 관악구 남부순환로 1773 (봉천동),37.4821876645197,126.94722292885402
서울특별시 서대문구 홍제동,서울특별시 서대문구 통일로 395 (홍제동),37.58522492093573,126.9467018676484
서울특별시 강서구 마곡동,서울특별시 강서구 공항대로 103 (마곡동),37.56137211637491,126.82035662698303
서울특별시 중랑구 면목동,서울특별시 중랑구 사가정로 326 (면목동),37.58124410530326,127.08070801236948
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 구로구 구로동,서울특별시 구로구 구일로 52 (구로동),37.49116846469546,126.87517708660371
서울특별시 강동구 명일동,서울특별시 강동구 양재대로 1568 (명일동),37.54539318630833,127.14320750414083
서울특별시 강동구 상일동,서울특별시 강동구 상일로 13 (상일동),37.54825483668016,127.17310351426272
서울특별시 노원구 공릉동,서울특별시 노원구 동일로 1000 (공릉동),37.6194890434001,127.07549248509214
서울특별시 광진구 구의동,서울특별시 광진구 구의강변로 57 (구의동),37.53593455195107,127.09204740014053
서울특별시 송파구 오금동,서울특별시 송파구 동남로 341 (오금동),37.50671844520026,127.1371106085264
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 성북구 하월곡동,서울특별시 성북구 동소문로 47 (동소문동4가),37.590865170464276,127.01069001732706
서울특별시 강서구 방화동,서울특별시 강서구 개화동로 203 (개화동),37.590798566132605,126.80339589035907
서울특별시 서초구 우면동,서울특별시 서초구 태봉로 18 (우면동),37.46107272275108,127.02113080017958
서울특별시 노원구 상계동,서울특별시 노원구 동일로 985 (공릉동),37.61805909008127,127.07520286932638
서울특별시 양천구 신월동,서울특별시 양천구 남부순환로 291 (신월동),37.54059597479348,126.82549867209347
서울특별시 강동구 성내동,서울특별시 강동구 올림픽로 610 (성내동),37.53579313597631,127.12297244128588
서울특별시 노원구 중계동,서울특별시 노원구 덕릉로 430 (상계동),37.64339134661999,127.05599837648181
서울특별시 구로구 천왕동,서울특별시 구로구 금오로 882 (천왕동),37.476582630838756,126.84259253791036
서울특별시 동작구 사당동,서울특별시 동작구 사당로 22 (상도동),37.495111007802876,126.95689871793898
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 구로구 항동,서울특별시 구로구 연동로 191-5 (항동),37.477761911819265,126.82233808534548
서울특별시 강남구 역삼동,서울특별시 강남구 언주로 101 (개포동),37.48105233714752,127.05327358513351
서울특별시 강서구 방화동,서울특별시 강서구 방화대로 41 (외발산동),37.544348717503304,126.81610393795974
서울특별시 은평구 불광동,서울특별시 은평구 불광로 14 (대조동),37.60963840165326,126.92809767700177
서울특별시 강서구 방화동,서울특별시 강서구 개화동로 203 (개화동),37.590798566132605,126.80339589035907
서울특별시 금천구 시흥동,서울특별시 금천구 금하로 793 (시흥동),37.453817497262946,126.91968906683753
서울특별시 중랑구 면목동,서울특별시 중랑구 동일로 465 (면목동),37.571975194056115,127.07983813420216
서울특별시 강북구 미아동,서울특별시 강북구 솔샘로 159 (미아동),37.62200120100944,127.01117972873578
서울특별시 구로구 개봉동,서울특별시 구로구 개봉로 19 (개봉동),37.48745394736018,126.85604473581057
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 서대문구 충정로3가,서울특별시 서대문구 충정로 7 (충정로3가),37.56009397659511,126.96229241403753
서울특별시 노원구 상계동,서울특별시 노원구 동일로 985 (공릉동),37.61805909008127,127.07520286932638
서울특별시 구로구 항동,서울특별시 구로구 연동로 191-5 (항동),37.477761911819265,126.82233808534548
서울특별시 중랑구 면목동,서울특별시 중랑구 동일로 465 (면목동),37.571975194056115,127.07983813420216
서울특별시 강서구 화곡동,서울특별시 강서구 월정로 82 (화곡동),37.526991227874746,126.84042143124294
서울특별시 성북구 장위동,서울특별시 성북구 돌곶이로 220 (장위동),37.6193479866584,127.0458477682093
서울특별시 송파구 가락동,서울특별시 송파구 송파대로 345 (가락동),37.49950477259019,127.11167297220254
서울특별시 중랑구 면목동,서울특별시 중랑구 동일로 465 (면목동),37.571975194056115,127.07983813420216
서울특별시 금천구 시흥동,서울특별시 금천구 금하로 793 (시흥동),37.453817497262946,126.91968906683753
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 광진구 화양동,서울특별시 광진구 동일로 30 (자양동),37.53573913205781,127.06075412993123
서울특별시 노원구 상계동,서울특별시 노원구 동일로 985 (공릉동),37.61805909008127,127.07520286932638
서울특별시 동작구 사당동,서울특별시 동작구 사당로 22 (상도동),37.495111007802876,126.95689871793898
서울특별시 도봉구 창동,서울특별시 도봉구 덕릉로 349 (창동),37.645542694066656,127.04767864300182
서울특별시 송파구 가락동,서울특별시 송파구 송파대로 345 (가락동),37.49950477259019,127.11167297220254
서울특별시 서초구 서초동,서울특별시 서초구 반포대로 27 (서초동),37.482861725558664,127.01159780169912
서울특별시 송파구 거여동,서울특별시 송파구 양산로 9 (거여동),37.49010684750646,127.14276863806515
서울특별시 성북구 길음동,서울특별시 성북구 길음로 10 (길음동),37.604382094572195,127.02388150536517
서울특별시 강서구 내발산동,서울특별시 강서구 공항대로 302 (내발산동),37.55782898002663,126.84134080179888
서울특별시 광진구 화양동,서울특별시 광진구 능동로 19 (자양동),37.532902277442055,127.0670106957222
서울특별시 금천구 가산동,서울특별시 금천구 디지털로 121 (가산동),37.476135184439194,126.88008863566445
서울특별시 중랑구 면목동,서울특별시 중랑구 동일로 465 (면목동),37.571975194056115,127.07983813420216
서울특별시 송파구 거여동,서울특별시 송파구 양산로 1 (거여동),37.489415965718514,127.1425568771457
서울특별시 노원구 중계동,서울특별시 노원구 덕릉로 430 (상계동),37.64339134661999,127.05599837648181
서울특별시 성북구 장위동,서울특별시 성북구 한천로 713 (장위동),37.620325347639756,127.05156622788343
서울특별시 관악구 봉천동,서울특별시 관악구 남부순환로 1351 (신림동),37.47960593721318,126.90076639163516
서울특별시 구로구 개봉동,서울특별시 구로구 개봉로 19 (개봉동),37.48745394736018,126.85604473581057
서울특별시 강북구 미아동,서울특별시 강북구 삼양로 90 (미아동),37.61197083352534,127.02228287185314
서울특별시 중랑구 묵동,서울특별시 중랑구 동일로 465 (면목동),37.571975194056115,127.07983813420216
서울특별시 중랑구 상봉동,서울특별시 중랑구 면목로 490 (상봉동),37.5956532949473,127.0860916075926
서울특별시 송파구 거여동,서울특별시 송파구 양산로 1 (거여동),37.489415965718514,127.1425568771457
서울특별시 노원구 중계동,서울특별시 노원구 덕릉로 430 (상계동),37.64339134661999,127.05599837648181
서울특별시 은평구 진관동,서울특별시 은평구 통일로 972 (진관동),37.62947787413156,126.92024964344711
서울특별시 강서구 화곡동,서울특별시 강서구 강서로 17 (화곡동),37.52939876757186,126.84773074310458
서울특별시 중랑구 면목동,서울특별시 중랑구 동일로 465 (면목동),37.571975194056115,127.07983813420216
서울특별시 강북구 미아동,서울특별시 강북구 삼양로 90 (미아동),37.61197083352534,127.02228287185314
서울특별시 강서구 방화동,서울특별시 강서구 개화동로 203 (개화동),37.590798566132605,126.80339589035907
서울특별시 송파구 거여동,서울특별시 송파구 양산로 1 (거여동),37.489415965718514,127.1425568771457
서울특별시 성북구 돈암동,서울특별시 성북구 성북로 3 (성북동1가),37.58862892241642,127.00552105551074
